Mach, CD_Power_On
1.69, 0.347708360749666
1.70, 0.347643983303237
1.71, 0.347613488342727
1.72, 0.347616938306829
1.73, 0.3476543908829
1.74, 0.347725917379651
1.75, 0.34783157784598
1.76, 0.347971454719076
1.77, 0.348145615216823
1.78, 0.348354095241813
1.79, 0.348597004292234
1.80, 0.348874420875054
1.81, 0.349252068188962
1.82, 0.349643628292518
1.83, 0.350062585293134
1.84, 0.350509006532457
1.85, 0.350982977023791
1.86, 0.351484575909275
1.87, 0.352013891392439
1.88, 0.352570994201983
1.89, 0.353155975042441
1.90, 0.353768925799561
1.91, 0.354409930004197
1.92, 0.355079071042506
1.93, 0.355776444368306
1.94, 0.356502134973443
1.95, 0.357256220604009
1.96, 0.358038805978293
1.97, 0.358849979262356
1.98, 0.359604611357324
1.99, 0.360387999675227
2.00, 0.361200273809434
2.01, 0.361449011122876
2.02, 0.35988834893396
2.03, 0.358340099329331
2.04, 0.356804075417861
2.05, 0.355280040780186
2.06, 0.353767823474175
2.07, 0.352267226824429
2.08, 0.350778072405734
2.09, 0.34930014790687
2.10, 0.347833308945806
2.11, 0.346377373567029
2.12, 0.344932160381135
2.13, 0.343497542317433
2.14, 0.342073340451524
2.15, 0.340659390539152
2.16, 0.339255573129777
2.17, 0.33786171589207
2.18, 0.336477694349223
2.19, 0.335103373525484
2.20, 0.333738603621716
2.21, 0.332383274471898
2.22, 0.331037227184039
2.23, 0.329700377027329
2.24, 0.328372580317904
2.25, 0.327053721019965
2.26, 0.325743682249949
2.27, 0.324442350444431
2.28, 0.323149627519769
2.29, 0.321865402903244
2.30, 0.320589561148309
2.31, 0.31932199802153
2.32, 0.318062632306473
2.33, 0.316811349359588
2.34, 0.315568067634208
2.35, 0.314332677016255
2.36, 0.313105093247381
2.37, 0.311885220537061
2.38, 0.31067298866864
2.39, 0.309468294685805
2.40, 0.30827105593055
2.41, 0.307081201891394
2.42, 0.305898639508328
2.43, 0.30472329778721
2.44, 0.303555095566401
2.45, 0.302393962217416
2.46, 0.301498290265047
2.47, 0.300609539986528
2.48, 0.299727629173383
2.49, 0.298852491568596
2.50, 0.297984064198317
2.51, 0.297122279477314
2.52, 0.296267059364363
2.53, 0.295418347875872
2.54, 0.294576068153206
2.55, 0.293740174064166
2.56, 0.292910600632459
2.57, 0.292087284305042
2.58, 0.291270156643518
2.59, 0.290459173352059
